NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
2,0,4,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,35,0,0,0,0,0.0,0.5833333333,0,1,0,0,0,0.8,0,0,0,0,0,1,0,1,1,0,1,1,-1,-1,1
3,1,5,94,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,27,60,0,0,0,0,0.6,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,0,1
2,0,2,44,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,19,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,5,105,0,0,0,0,1,0,2,0,0,23,1,1,0,0,0,0,15,57,25,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,5,190,0,0,0,0,2,0,5,2,0,71,1,1,0,0,0,0,15,57,110,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,0,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,12,0,0,0,0,0.75,0.6756756757,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,0,1,0,-1,1
3,0,4,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,40,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,0,3,49,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,20,0,0,0,0,0.0,0.5,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,1,-1,1,1
2,0,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,14,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,5,189,0,0,0,0,2,0,4,2,0,71,1,1,0,0,0,0,15,57,109,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,2,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17,37,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,1,1,1
3,1,2,37,1,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,13,17,0,0,0,0,1.0,0.2222222222,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,0,1,-1,1
4,0,4,97,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,22,43,24,0,1,1,0.9230769231,1.0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,0,-1,-1,1
3,1,9,83,1,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,22,54,0,0,0,0,0.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,0,1,1,1
3,0,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,35,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
3,0,3,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,38,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
3,0,3,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,35,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,15,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,13,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
15,0,4,253,0,0,0,0,0,0,6,12,1,74,1,0,0,0,0,0,17,29,174,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,1
2,0,3,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,22,0,0,0,0,0.1351351351,1.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
3,0,4,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,25,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,-1,1,0,-1,1
2,0,3,49,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,17,25,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,22,0,0,1,0,0.75,0.2222222222,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
3,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,20,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
3,1,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,23,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
3,0,4,70,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,17,29,16,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,1
4,0,4,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17,29,4,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,1
2,0,4,100,2,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,11,41,40,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,23,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
8,6,4,93,1,1,0,0,0,0,0,0,0,12,1,1,0,1,1,0,66,20,0,0,0,1,0.0,1.0,1,0,0,1,0,0.6666666667,1,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,1
3,1,4,69,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,26,36,0,0,0,0,0.0227272727,1.0,1,1,0,0,0,0.9772727273,0,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4,0,2,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,37,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,1,0,1,0,-1,0,1,-1,1
2,0,5,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,35,3,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4,0,6,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,41,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,4,108,2,0,0,0,4,0,2,1,0,1,1,0,0,0,0,0,11,41,48,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,5,68,0,0,0,0,0,1,0,0,0,7,1,1,0,0,0,0,22,39,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,1
4,1,2,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,31,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,1,0,1,0,-1,0,1,-1,1
1,0,4,58,1,0,0,0,0,0,0,0,0,19,1,1,0,0,1,0,18,33,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4,0,2,45,0,0,0,1,0,0,0,0,0,11,1,0,1,0,0,0,14,24,0,0,0,0,0.0,0.2,0,1,1,0,1,0.0,1,0,0,0,0,0,0,0,1,1,1,-1,0,1,1
2,0,5,179,0,0,0,0,2,0,2,0,0,71,1,1,0,0,0,0,15,57,99,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,3,64,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15,34,7,0,1,0,0.0,1.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1,1
2,0,4,46,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,26,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,0,5,183,0,0,0,0,2,0,2,1,0,71,1,1,0,0,0,0,15,57,103,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,3,48,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,24,0,0,0,0,0.2,0.2222222222,1,1,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
2,0,3,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,22,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,4,112,2,0,0,0,4,0,2,1,0,1,1,0,0,0,0,0,11,41,52,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,3,39,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,15,0,0,0,0,0.2,0.2222222222,1,1,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
3,0,3,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,29,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
2,0,2,37,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,14,0,0,0,0,0.0,0.0625,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
3,1,2,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,16,0,0,0,0,0.0,0.0,0,1,1,0,0,0.1111111111,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,1,2,54,0,0,0,0,0,0,2,0,0,8,1,0,0,0,1,0,14,17,15,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,6,0,0,0,0,0.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
3,0,4,54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,22,25,0,0,0,1,0.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1,1
3,0,3,51,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,24,7,0,1,0,1.0,0.5,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
2,0,3,47,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,11,28,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4,1,2,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,21,0,0,0,0,1.0,0.25,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
3,1,2,38,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,15,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,1,2,41,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
4,1,4,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,29,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,3,45,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,25,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,15,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,4,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,33,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,0,6,75,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,49,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
3,1,7,85,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,22,56,0,0,0,0,0.9,1.0,1,1,0,0,0,0.1,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
2,0,4,55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,34,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,4,97,1,0,0,0,4,0,1,0,0,1,1,0,0,0,1,0,11,38,40,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
5,1,3,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,36,0,0,0,1,0.9230769231,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
2,0,4,59,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,41,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4,0,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,29,0,0,0,0,0.0,0.0384615385,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
3,1,3,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,4,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,33,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,1,4,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,25,0,0,1,0,0.9,0.0909090909,1,1,0,0,0,0.1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
2,0,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,34,0,0,1,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,0,4,58,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,29,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
3,1,6,69,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,36,4,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,1,5,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,35,0,0,1,0,0.9,0.0909090909,1,1,0,0,0,0.1,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
6,0,3,110,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,12,24,66,0,2,0,1.0,0.5,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,-1,1
3,0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,9,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,0,5,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,49,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4,1,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,32,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,15,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
4,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,17,0,0,1,0,0.0,1.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,4,87,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,15,33,31,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
2,0,3,63,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,28,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
2,0,4,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11,38,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,5,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,38,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,1,6,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,36,3,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,0,4,109,1,0,0,0,4,0,2,1,0,1,1,0,0,0,1,0,11,38,52,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,4,105,1,0,0,0,4,0,2,1,0,1,1,0,0,0,1,0,11,38,48,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,3,76,0,0,0,0,1,0,0,0,0,17,1,1,0,0,0,0,16,53,0,0,0,0,0.0,0.3333333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
4,1,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,29,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1
3,0,2,123,0,0,0,0,0,0,0,0,0,82,1,1,0,0,0,0,14,102,0,0,1,0,0.0,0.0,0,1,0,0,0,0.9607843137,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
3,1,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,18,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1,1
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,15,0,0,0,0,0.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
2,0,3,202,3,0,0,0,6,0,6,5,0,5,1,0,0,0,1,0,14,34,146,0,1,0,0.0405405405,0.1785714286,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,1
3,0,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,24,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,0,4,63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,39,0,0,1,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
6,5,4,89,3,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,39,43,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,-1,1
3,0,4,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,26,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,5,80,2,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,22,51,0,0,0,0,0.0,0.2,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,-1,1
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,14,0,0,0,0,0.0,1.0,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,0,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,28,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
2,0,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,30,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
2,0,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,28,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
2,0,7,86,1,1,0,0,0,0,0,0,0,13,1,1,0,0,1,0,28,51,0,0,2,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
4,1,3,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,28,0,0,1,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
2,0,4,55,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,8,40,0,0,0,0,0.3076923077,1.0,0,1,0,0,0,0.6923076923,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,0,6,66,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,40,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,32,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,1,3,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,41,11,0,0,1,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,1,2,57,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,9,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,0,4,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,32,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,0,2,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,21,16,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,5,80,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,53,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,-1,-1,1,1,-1,1
4,1,1,145,1,0,0,0,4,0,2,1,0,46,1,0,0,0,0,0,21,16,100,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,5,70,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,50,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
3,0,4,54,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,31,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,1,4,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,31,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,1,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,15,0,0,0,1,0.9230769231,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,-1,-1,1
2,0,3,42,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,18,0,0,0,0,0.2,0.2222222222,1,1,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
2,0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,11,0,0,0,0,1.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
